iter	Logloss
225	0.02330168556
226	0.0231585481
227	0.02304808155
228	0.02301069406
229	0.02284731369
230	0.02271418334
231	0.02259299766
232	0.02252199207
233	0.02242698065
234	0.02226608803
235	0.02221812598
236	0.02215620188
237	0.02197110923
238	0.02187570511
239	0.02173940305
240	0.02162457376
241	0.02147409387
242	0.02140237627
243	0.02131500287
244	0.02122948288
245	0.02116855345
246	0.02110151144
247	0.02099572479
248	0.02091067301
249	0.02081970068
250	0.02074498181
251	0.02066718183
252	0.0205749926
253	0.02048331041
254	0.02038023591
255	0.0203150322
256	0.02017675374
257	0.01999934442
258	0.0198858615
259	0.01980227259
260	0.01965766579
261	0.01955874905
262	0.01945105505
263	0.01938291481
264	0.0193524188
265	0.0192447658
266	0.01919457492
267	0.01909400111
268	0.019027382
269	0.01898748303
270	0.01893919518
271	0.01886517538
272	0.01876126803
273	0.01873130281
274	0.01869611826
275	0.01865208311
276	0.01859337388
277	0.01849040726
278	0.01840214708
279	0.01833765971
280	0.01824184996
281	0.01811829951
282	0.01803395975
283	0.01792405849
284	0.01787565628
285	0.01778622666
286	0.01771744236
287	0.0176656818
288	0.0175934647
289	0.01751712544
290	0.01743527235
291	0.01738025484
292	0.01734076906
293	0.01721914214
294	0.01713297486
295	0.01704069176
296	0.017000823
297	0.01696466968
298	0.01693050246
299	0.01689062507
300	0.01681958065
301	0.01673382763
302	0.01669965287
303	0.01662269653
304	0.01658134223
305	0.01647652868
306	0.01642231488
307	0.01635859779
308	0.01632206041
309	0.01626139852
310	0.01622718276
311	0.0161798119
312	0.01608890106
313	0.01607816575
314	0.01603767559
315	0.01598978906
316	0.01594158104
317	0.01587335341
318	0.01582424241
319	0.01578449879
320	0.01576549651
321	0.01570276114
322	0.01564538101
323	0.01562346484
324	0.01557573042
325	0.01552429566
326	0.015456314
327	0.01539311797
328	0.01531530398
329	0.01528202678
330	0.0151974637
331	0.01515364108
332	0.01508369705
333	0.01502402767
334	0.01495885633
335	0.01488912052
336	0.01482289193
337	0.01478823925
338	0.0147399816
339	0.01469570587
340	0.01463560821
341	0.0145676902
342	0.0145436617
343	0.01452707705
344	0.01451172225
345	0.01447139067
346	0.01441641631
347	0.01437278571
348	0.01431161138
349	0.01427795445
350	0.01423844169
351	0.01420656588
352	0.01417223684
353	0.01413270251
354	0.01405874528
355	0.01401902971
356	0.01399194385
357	0.01392694836
358	0.01388493275
359	0.01384695838
360	0.01378376344
361	0.01372019198
362	0.01369031306
363	0.01365196435
364	0.01358511006
365	0.0135518005
366	0.01350304875
367	0.0134444733
368	0.01337840546
369	0.01335359806
370	0.0133182668
371	0.01330582912
372	0.01325279232
373	0.01321711907
374	0.01315624358
375	0.01313663824
376	0.01309060187
377	0.01304352769
378	0.01297747927
379	0.01294660784
380	0.01291744094
381	0.01289802655
382	0.01284344056
383	0.01279828667
384	0.01276246455
385	0.01274643656
386	0.01268657408
387	0.01266281206
388	0.01264796106
389	0.01259372461
390	0.01256837025
391	0.01255139614
392	0.01250652059
393	0.01245936549
394	0.01240583567
395	0.01237702693
396	0.01235215588
397	0.01229065468
398	0.01226883668
399	0.01225465671
400	0.01223019237
401	0.01217841455
402	0.01214379962
403	0.01210227595
404	0.01205604864
405	0.01200156838
406	0.01198287032
407	0.01195237
408	0.0118705223
409	0.01185818387
410	0.01177233269
411	0.01172634595
412	0.01169548639
413	0.01165495307
414	0.01163376834
415	0.01157317226
416	0.01155136937
417	0.01150049883
418	0.01147121865
419	0.01144164935
420	0.0114078252
421	0.01138640637
422	0.01134076162
423	0.01130832698
424	0.01125355544
425	0.01120885357
426	0.01117287286
427	0.01115584481
428	0.01110997998
429	0.01106932045
430	0.01104884773
431	0.01103516941
432	0.01102643207
433	0.0109984249
434	0.01095091595
435	0.01092829424
436	0.01090157625
437	0.01085767487
438	0.01082650892
439	0.01078643518
440	0.01074701629
441	0.010717543
442	0.01070810659
443	0.01067614771
444	0.01065660386
445	0.01060441393
446	0.01055123472
447	0.01053724246
448	0.01052632267
449	0.01048731372
450	0.01043391443
451	0.01041633619
452	0.01039370584
453	0.01036012442
454	0.01033554034
455	0.01028023262
456	0.01026700093
457	0.01022433372
458	0.0102132068
459	0.01016990308
460	0.01015612227
461	0.01009298773
462	0.01008073021
463	0.01004880478
464	0.01001342066
465	0.01000663274
466	0.009999644163
467	0.009970166565
468	0.009927898511
469	0.009911748619
470	0.00987580459
471	0.009844747604
472	0.009805130203
473	0.009789913488
474	0.009755247858
475	0.00975159822
476	0.009732949788
477	0.009699454674
478	0.00967427832
479	0.009667861516
480	0.009643925801
481	0.009589277242
482	0.009561155716
483	0.009533288792
484	0.009516952264
485	0.009482148546
486	0.00944829095
487	0.009430628556
488	0.009405966798
489	0.009378788158
490	0.009366916855
491	0.009336320523
492	0.009325358663
493	0.009288826679
494	0.009271723113
495	0.009265662318
496	0.009250364692
497	0.009227833597
498	0.00919567298
499	0.009179125005
500	0.009173750338
501	0.009162599684
502	0.009130257827
503	0.009130257827
504	0.009102349907
505	0.009089239043
506	0.009060700015
507	0.009054117073
508	0.009021638206
509	0.009000523597
510	0.008970718578
511	0.008926379735
512	0.00890501592
513	0.008860566497
514	0.008832372152
515	0.008806690911
516	0.008771620185
517	0.008764844135
518	0.00872229451
519	0.008716790385
520	0.008692660483
521	0.008672832364
522	0.008655770332
523	0.008650485207
524	0.008612518936
525	0.008600598547
526	0.008582183678
527	0.00857239611
528	0.008528442944
529	0.00849422772
530	0.008477532486
531	0.008465744252
532	0.008458339251
533	0.008428697672
534	0.008423599183
535	0.008402063836
536	0.008373708207
537	0.008346101278
538	0.00829207196
539	0.008273559458
540	0.008247320469
541	0.00820865027
542	0.008199097344
543	0.008164867556
544	0.008160473534
545	0.008136073928
546	0.008109068978
547	0.008083533378
548	0.008053150112
549	0.00801760201
550	0.008004180986
551	0.007972294389
552	0.007948143989
553	0.007910114608
554	0.007904857532
555	0.00786981108
556	0.007834065554
557	0.007821569615
558	0.007796594999
559	0.007766064476
560	0.007732344968
561	0.007713493718
562	0.007691759869
563	0.007668161824
564	0.00764594898
565	0.007627349094
566	0.007591389423
567	0.007573655828
568	0.007535439271
569	0.007520653004
570	0.007504792774
571	0.007485467384
572	0.007448336118
573	0.007439335007
574	0.007422610106
575	0.007403679563
576	0.007374864898
577	0.007334120673
578	0.007308831582
579	0.007271086468
580	0.007253098272
581	0.007223066162
582	0.007209325808
583	0.00718597589
584	0.00715864298
585	0.007143156561
586	0.007132209264
587	0.007103788907
588	0.007099037257
589	0.007088027928
590	0.00706870038
591	0.007050564386
592	0.007042196002
593	0.007042199778
594	0.007004131019
595	0.006980220117
596	0.00695007527
597	0.006932906975
598	0.00689648611
599	0.006874674586
600	0.006855976528
601	0.006855968976
602	0.006836607445
603	0.006827119249
604	0.006827109
605	0.006788370836
606	0.006772157833
607	0.006772147045
608	0.006754363824
609	0.006736056298
610	0.00673605414
611	0.006713945941
612	0.006695266223
613	0.00667740263
614	0.006649662467
615	0.006621580318
616	0.00660740628
617	0.006585448576
618	0.006585448576
619	0.006575464124
620	0.006549672304
621	0.006526452384
622	0.006509717234
623	0.006509717234
624	0.006491769493
625	0.006486490301
626	0.00646603485
627	0.006453116016
628	0.006448110304
629	0.006433123377
630	0.006420085872
631	0.006416177318
632	0.006391927667
633	0.00637730538
634	0.006359359258
635	0.006344864271
636	0.00633367532
637	0.006328956034
638	0.006314320802
639	0.006291525396
640	0.006271154093
641	0.00625558892
642	0.006255582447
643	0.006232771938
644	0.00621892586
645	0.00620535488
646	0.006191909583
647	0.006177769527
648	0.006151449087
649	0.006126895749
650	0.006107011532
651	0.006093445946
652	0.006070360339
653	0.006050381725
654	0.006037085304
655	0.006033109324
656	0.006021516355
657	0.006005582227
658	0.006001413678
659	0.005990445344
660	0.005974604533
661	0.005966567346
662	0.005951983896
663	0.005937514801
664	0.005926791899
665	0.005923007948
666	0.005906607231
667	0.005885201881
668	0.005866604153
669	0.005854735008
670	0.005843221872
671	0.005836462004
672	0.005824659745
673	0.005810015881
674	0.005795106629
675	0.005771058178
676	0.005748306464
677	0.00574474421
678	0.005725213305
679	0.005716671232
680	0.005713167773
681	0.005692202581
682	0.005671953723
683	0.005660083499
684	0.005646829691
685	0.005638860469
686	0.005618955215
687	0.005613226696
688	0.005591743133
689	0.005584137472
690	0.00557961561
691	0.005565882808
692	0.005554156066
693	0.005535499003
694	0.005528199727
695	0.005517004302
696	0.005498683291
697	0.005487422598
698	0.005474261029
699	0.00546991016
700	0.005458974191
701	0.005451964577
702	0.005444411239
703	0.005438315922
704	0.005428296409
705	0.005428287778
706	0.005407221177
707	0.005395066145
708	0.005384457597
709	0.005376025023
710	0.005365702901
711	0.005355059291
712	0.005339749798
713	0.005329628336
714	0.005312230792
715	0.005312209755
716	0.005305813988
717	0.005293861773
718	0.005287743262
719	0.005282389632
720	0.005267918919
721	0.005262115422
722	0.005242791111
723	0.00523423717
724	0.00521949028
725	0.005210353239
726	0.005200244722
727	0.005187894424
728	0.005181120532
729	0.005178137063
730	0.005161670538
731	0.005152251386
732	0.005146760207
733	0.005134877576
734	0.005134862473
735	0.005121398835
736	0.005105579601
737	0.005105573128
738	0.005093649502
739	0.0050884345
740	0.005083389412
741	0.00507565753
742	0.005071275914
743	0.005064304058
744	0.005048642871
745	0.005041951507
746	0.005033180185
747	0.005028896202
748	0.005028896202
749	0.005013847243
750	0.005011160449
751	0.00499062085
752	0.004981623516
753	0.004977468991
754	0.004970892522
755	0.004966412195
756	0.004962159498
757	0.004945742598
758	0.004941492059
759	0.004934265603
760	0.004922134304
761	0.004904450335
762	0.004885396806
763	0.004869682217
764	0.004865526074
765	0.004861475116
766	0.004858987364
767	0.004855072876
768	0.00484420703
769	0.004828724386
770	0.004822068624
771	0.004822044351
772	0.004822040575
773	0.004819504276
774	0.004804914893
775	0.004788065928
776	0.004781056313
777	0.004770903566
778	0.004765002436
779	0.004749918955
780	0.004747495392
781	0.00474749755
782	0.004747489459
783	0.004745021665
784	0.00474122315
785	0.004731171271
786	0.004731171271
787	0.004731171271
788	0.004731171271
789	0.004731179363
790	0.004731179363
791	0.004731179363
792	0.004729408484
793	0.004714999264
794	0.004711320497
795	0.004711320497
796	0.004705489491
797	0.004705494346
798	0.004691845691
799	0.004681710204
800	0.004675674223
801	0.004659225498
802	0.004649694689
803	0.004646193388
804	0.004646193388
805	0.004646202018
806	0.004646185836
807	0.004646189073
808	0.004646184757
809	0.004646181521
810	0.004646134053
811	0.004645081127
812	0.004641708745
813	0.004636193832
814	0.004630396269
815	0.004627085379
816	0.004627086998
817	0.004627081603
818	0.004627086458
819	0.004614133101
820	0.004614128247
821	0.004614126628
822	0.004614123931
823	0.004614124471
824	0.004612655122
825	0.004599238413
826	0.004599216837
827	0.004593070816
828	0.004589887766
829	0.004579500375
830	0.004566985558
831	0.004563930347
832	0.004549844233
833	0.004546892589
834	0.004546880183
835	0.004533823799
836	0.004520496901
837	0.004517638575
838	0.004505137782
839	0.004499976721
840	0.004488080875
841	0.004488080875
842	0.004485841251
843	0.004485837744
844	0.004476282661
845	0.004465335634
846	0.004454793704
847	0.00445269891
848	0.004452677334
849	0.004452674637
850	0.004435540055
851	0.004435536009
852	0.004435522794
853	0.004435517669
854	0.004435504723
855	0.004435504184
856	0.004435495554
857	0.004435484226
858	0.004427146318
859	0.004427139576
860	0.004427127169
861	0.004427121505
862	0.004427122854
863	0.004427113414
864	0.004427113684
865	0.004427115572
866	0.004427120157
867	0.004427113145
868	0.004427106132
869	0.004427112875
870	0.004427113684
871	0.004427111526
872	0.004427107751
873	0.004427105323
874	0.004427115302
875	0.004427110448
876	0.004427110178
877	0.00442710829
878	0.004427110987
879	0.004427110448
880	0.004427103166
881	0.004427107751
882	0.004427088602
883	0.004427073498
884	0.00442707134
885	0.004427051652
886	0.004427046528
887	0.004410698942
888	0.004396253582
889	0.004396231466
890	0.004396230117
891	0.004396230117
892	0.004396230117
893	0.004396230117
894	0.004396230117
895	0.004396230117
896	0.004396230117
897	0.004396230117
898	0.004396230117
899	0.004396230117
900	0.004396230117
901	0.004396230117
902	0.004396230117
903	0.004396230117
904	0.004396230117
905	0.004396230117
906	0.004396230117
907	0.004396230117
908	0.004396230117
909	0.004396230117
910	0.004396230117
911	0.004396230117
912	0.004396230117
913	0.004396230117
914	0.004396230117
915	0.004396230117
916	0.004396230117
917	0.004396230117
918	0.004396230117
919	0.004396230117
920	0.004396230117
921	0.004396230117
922	0.004396230117
923	0.004396230117
924	0.004396230117
925	0.004396230117
926	0.004396230117
927	0.004396230117
928	0.004396230117
929	0.004396230117
930	0.004396230117
931	0.004396230117
932	0.004396230117
933	0.004396230117
934	0.004396230117
935	0.004396230117
936	0.004396230117
937	0.004396230117
938	0.004396230117
939	0.004396230117
940	0.004396230117
941	0.004396230117
942	0.004396230117
943	0.004396230117
944	0.004396230117
945	0.004396230117
946	0.004396230117
947	0.004396230117
948	0.004396230117
949	0.004396230117
950	0.004396230117
951	0.004396230117
952	0.004396230117
953	0.004396230117
954	0.004396230117
955	0.004396230117
956	0.004396230117
957	0.004396230117
958	0.004396230117
959	0.004396230117
960	0.004396230117
961	0.004396230117
962	0.004396230117
963	0.004396230117
964	0.004396230117
965	0.004396230117
966	0.004396230117
967	0.004396230117
968	0.004396230117
969	0.004396230117
970	0.004396230117
971	0.004396230117
972	0.004396230117
973	0.004396230117
974	0.004396230117
975	0.004396230117
976	0.004396230117
977	0.004396230117
978	0.004396230117
979	0.004396230117
980	0.004396230117
981	0.004396230117
982	0.004396230117
983	0.004396230117
984	0.004396230117
985	0.004396230117
986	0.004396230117
987	0.004396230117
988	0.004396230117
989	0.004396230117
990	0.004396230117
991	0.004396230117
992	0.004396230117
993	0.004396230117
994	0.004396230117
995	0.004396230117
996	0.004396230117
997	0.004396230117
998	0.004396230117
999	0.004396230117
